Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,lateInfoMsgCd
060570,KR7060570009,드림어스컴퍼니,KOSDAQ,중견기업부,4875,2,-15,-0.31,4890,4910,4845,1819,8853035,72249030750,14820314,KSQ,ME005
338220,KR7338220007,뷰노,KOSDAQ,기술성장기업부,5150,2,-330,-6.02,5340,5350,5070,91604,470930100,72109388450,14001823,KSQ,ME005
0155E0,KR70155E0001,해치텍,KOSDAQ,기술성장기업부,13130,2,-340,-2.52,13730,14500,13110,1071530,14685357705,72046279500,5487150,KSQ,ME005
038460,KR7038460002,바이오스마트,KOSDAQ,우량기업부,2850,2,-20,-0.7,2875,2885,2810,26040,73923645,72032444700,25274542,KSQ,ME005
080010,KR7080010002,이상네트웍스,KOSDAQ,중견기업부,7320,2,-30,-0.41,7300,7330,7210,1181,8587710,71992719720,9835071,KSQ,ME005
045660,KR7045660008,에이텍,KOSDAQ,우량기업부,8700,1,20,0.23,8600,8730,8600,2083,18026370,71862000000,8260000,KSQ,ME005
302430,KR7302430004,이노메트리,KOSDAQ,벤처기업부,7320,1,100,1.39,7310,7450,7230,31174,228887300,71759482560,9803208,KSQ,ME005
171120,KR7171120009,라이온켐텍,KOSDAQ,우량기업부,1997,2,-1,-0.05,2015,2015,1975,21266,42418377,71695814720,35901760,KSQ,ME005
0004V0,KR70004V0003,엔비알모션,KOSDAQ,기술성장기업부,6500,3,0,0.0,6520,6790,6400,165760,1088501400,71567496000,11010384,KSQ,ME005
347890,KR7347890006,엠엑스온,KOSDAQ,벤처기업부,4200,2,-15,-0.36,4190,4235,4165,8095,33880235,71455456800,17013204,KSQ,ME005
217330,KR7217330000,싸이토젠,KOSDAQ,기술성장기업부,3085,1,20,0.65,3070,3090,3047,14983,46005062,71354652495,23129547,KSQ,ME005
096350,KR7096350004,대창솔루션,KOSDAQ,벤처기업부,1933,1,48,2.55,1890,1964,1890,68735,131956324,71240254946,36854762,KSQ,ME005
091590,KR7091590000,남화토건,KOSDAQ,중견기업부,6060,1,80,1.34,6150,6260,6010,68452,420123405,71144400000,11740000,KSQ,ME005
337930,KR7337930002,젝시믹스,KOSDAQ,우량기업부,2395,3,0,0.0,2385,2440,2380,10910,26045055,71075157625,29676475,KSQ,ME005
054040,KR7054040001,한국컴퓨터,KOSDAQ,우량기업부,4400,1,15,0.34,4450,4450,4380,3138,13799565,70713676000,16071290,KSQ,ME005
026150,KR7026150003,특수건설,KOSDAQ,중견기업부,4020,2,-25,-0.62,4090,4135,3975,29893,119991932,70536250620,17546331,KSQ,ME005
128660,KR7128660008,피제이메탈,KOSDAQ,우량기업부,2825,2,-5,-0.18,2845,2845,2815,11673,32970630,70069517425,24803369,KSQ,ME005
076610,KR7076610005,해성옵틱스,KOSDAQ,벤처기업부,1150,2,-16,-1.37,1182,1199,1121,688864,797082018,70051135650,60914031,KSQ,ME005
388870,KR7388870008,파로스아이바이오,KOSDAQ,기술성장기업부,5400,2,-100,-1.82,5490,5490,5380,19311,104465120,69908032800,12945932,KSQ,ME005
053280,KR7053280004,예스24,KOSDAQ,중견기업부,2790,1,20,0.72,2800,2950,2780,67381,192258615,69750000000,25000000,KSQ,ME005
332370,KR7332370006,아이디피,KOSDAQ,벤처기업부,5250,1,50,0.96,5180,5450,5180,761,4050130,69687061500,13273726,KSQ,ME005
067170,KR7067170001,오텍,KOSDAQ,중견기업부,2535,1,155,6.51,2440,2545,2380,155388,386085535,69629065545,27467087,KSQ,ME005
110790,KR7110790003,크리스에프앤씨,KOSDAQ,우량기업부,2970,3,0,0.0,2970,2970,2955,667,1977615,69589951200,23430960,KSQ,ME005
054620,KR7054620000,APS,KOSDAQ,중견기업부,3780,2,-5,-0.13,3840,3840,3745,5070,19165950,69530155380,18394221,KSQ,ME005
228340,KR7228340006,동양파일,KOSDAQ,중견기업부,3475,1,5,0.14,3530,3640,3430,194964,680085943,69500000000,20000000,KSQ,ME005
067370,KR7067370007,선바이오,KOSDAQ,기술성장기업부,5690,1,120,2.15,5570,5820,5560,9079,51287760,69496755290,12213841,KSQ,ME005
347000,KR7347000002,센코,KOSDAQ,기술성장기업부,1838,2,-32,-1.71,1855,1856,1831,6410,11793519,69496334948,37810846,KSQ,ME005
413390,KR7413390006,엠오티,KOSDAQ,중견기업부,6150,2,-40,-0.65,6190,6230,6070,13742,83898970,69405948000,11285520,KSQ,ME005
262260,KR7262260003,에이프로,KOSDAQ,우량기업부,4600,3,0,0.0,4715,4740,4575,17268,79705148,69357236000,15077660,KSQ,ME005
024830,KR7024830002,세원물산,KOSDAQ,중견기업부,8300,2,-100,-1.19,8760,8760,8250,212,1764790,69305000000,8350000,KSQ,ME005
039010,KR7039010004,현대에이치티,KOSDAQ,우량기업부,8030,1,50,0.63,8100,8340,8010,18918,155408520,69258750000,8625000,KSQ,ME005
277880,KR7277880001,티에스아이,KOSDAQ,우량기업부,3490,3,0,0.0,3505,3515,3445,22276,77372170,69252809880,19843212,KSQ,ME005
303360,KR7303360002,프로티아,KOSDAQ,기술성장기업부,5370,1,20,0.37,5390,5440,5350,8165,44009840,69164069550,12879715,KSQ,ME005
032850,KR7032850000,비트컴퓨터,KOSDAQ,벤처기업부,4160,2,-5,-0.12,4270,4270,4150,31413,131660687,69152898880,16623293,KSQ,ME005
204840,KR7204840003,지엘팜텍,KOSDAQ,기술성장기업부,4450,2,-10,-0.22,4550,4550,4385,22119,97730930,69018614450,15509801,KSQ,ME005
460940,KR7460940000,피앤에스로보틱스,KOSDAQ,기술성장기업부,5120,2,-60,-1.16,5180,5190,5120,17583,90356410,68891033600,13455280,KSQ,ME005
104460,KR7104460001,디와이피엔에프,KOSDAQ,우량기업부,6540,1,110,1.71,6470,6550,6360,5229,33876685,68788380540,10518101,KSQ,ME005
265560,KR7265560003,영화테크,KOSDAQ,우량기업부,6430,1,30,0.47,6420,6460,6400,650,4173260,68737857400,10690180,KSQ,ME005
417790,KR7417790003,트루엔,KOSDAQ,벤처기업부,6560,2,-70,-1.06,6670,6670,6500,2642,17312310,68672644960,10468391,KSQ,ME005
483350,KR7483350005,딜리셔스,KOSDAQ,기술성장기업부,3095,2,-20,-0.64,3090,3120,3035,166886,513177115,68564958700,22153460,KSQ,ME005
049550,KR7049550007,잉크테크,KOSDAQ,우량기업부,3495,1,55,1.6,3545,3545,3430,514,1807930,68523938115,19606277,KSQ,ME005
097800,KR7097800007,윈팩,KOSDAQ,중견기업부,2510,1,10,0.4,2530,2620,2450,198585,504197233,68498012950,27290045,KSQ,ME005
123010,KR7123010001,MSDI,KOSDAQ,기술성장기업부,3385,1,365,12.09,3065,3560,3055,559250,1883153661,68430371295,20215767,KSQ,ME005
212710,KR7212710008,아이에스티이,KOSDAQ,기술성장기업부,7040,1,380,5.71,6730,7100,6650,76988,531969670,68393445120,9714978,KSQ,ME005
214260,KR7214260002,라파스,KOSDAQ,기술성장기업부,7660,1,10,0.13,7500,7770,7500,5889,44468815,68346066580,8922463,KSQ,ME005
067570,KR7067570002,엔브이에이치코리아,KOSDAQ,중견기업부,1620,3,0,0.0,1628,1650,1613,32406,52536708,68315400000,42170000,KSQ,ME005
061040,KR7061040002,알에프텍,KOSDAQ,중견기업부,7550,1,20,0.27,7470,7750,7470,4766,36548180,68314083650,9048223,KSQ,ME005
153710,KR7153710009,옵티팜,KOSDAQ,기술성장기업부,4655,2,-5,-0.11,4660,4660,4560,4737,21776320,68288654490,14669958,KSQ,ME005
043610,KR7043610005,KT지니뮤직,KOSDAQ,중견기업부,1168,2,-13,-1.1,1182,1195,1168,4332,5071857,67878831584,58115438,KSQ,ME005
019540,KR7019540004,일지테크,KOSDAQ,우량기업부,5010,2,-60,-1.18,5130,5130,4995,11022,55194415,67702635000,13513500,KSQ,ME005
228670,KR7228670006,레이,KOSDAQ,벤처기업부,4320,2,-150,-3.36,4470,4470,4290,44330,192661900,67564890720,15640021,KSQ,ME005
004780,KR7004780003,대륙제관,KOSDAQ,우량기업부,4245,2,-30,-0.7,4210,4260,4210,16706,70713965,67509079755,15903199,KSQ,ME005
048770,KR7048770002,TPC로보틱스,KOSDAQ,벤처기업부,4290,2,-50,-1.15,4340,4370,4220,225716,965215430,67344381390,15697991,KSQ,ME005
109860,KR7109860007,동일금속,KOSDAQ,우량기업부,7400,2,-30,-0.4,7430,7430,7390,16,118510,67340000000,9100000,KSQ,ME005
417970,KR7417970001,모델솔루션,KOSDAQ,우량기업부,10520,1,40,0.38,10410,10590,10390,4417,46118930,67293284000,6396700,KSQ,ME005
294140,KR7294140009,레몬,KOSDAQ,관리종목(소속부없음),2700,1,15,0.56,2685,2720,2585,9785,26055565,67270008600,24914818,KSQ,ME005
123420,KR7123420002,위메이드플레이,KOSDAQ,우량기업부,6460,2,-40,-0.62,6450,6520,6370,8672,56010590,67190724860,10401041,KSQ,ME005
0218L0,KR70218L0007,네오뷰,KOSDAQ,중견기업부,12730,1,450,3.66,12280,12780,12280,9548,119547730,67165707750,5276175,KSQ,ME005
006140,KR7006140008,피제이전자,KOSDAQ,우량기업부,4505,1,20,0.45,4470,4550,4470,23028,103517795,66966825000,14865000,KSQ,ME005
002800,KR7002800001,신신제약,KOSDAQ,우량기업부,4405,2,-15,-0.34,4430,4465,4400,8052,35546420,66826052500,15170500,KSQ,ME005
456070,KR7456070002,이엔셀,KOSDAQ,기술성장기업부,6020,1,50,0.84,5880,6550,5830,415253,2588321790,66397692340,11029517,KSQ,ME005
318160,KR7318160009,셀바이오휴먼텍,KOSDAQ,벤처기업부,7100,2,-40,-0.56,7140,7270,7050,4240,30088070,66296342300,9337513,KSQ,ME005
010280,KR7010280006,아이티센엔텍,KOSDAQ,우량기업부,5090,3,0,0.0,5130,5170,5050,2560,13073730,66296013130,13024757,KSQ,ME005
214680,KR7214680001,디알텍,KOSDAQ,벤처기업부,3965,1,185,4.89,3790,4160,3790,73690,294750856,66197304615,16695411,KSQ,ME005
451220,KR7451220008,아이엠티,KOSDAQ,기술성장기업부,8390,1,240,2.94,8300,8560,8300,30004,252915340,66067986290,7874611,KSQ,ME005
147760,KR7147760003,피엠티,KOSDAQ,벤처기업부,3295,2,-25,-0.75,3385,3445,3235,55306,183239815,65900000000,20000000,KSQ,ME005
0156T0,KR70156T0003,에이치엘지노믹스,KOSDAQ,중견기업부,8450,2,-20,-0.24,8470,8520,8420,26194,221625635,65759260450,7782161,KSQ,ME005
137080,KR7137080008,나래나노텍,KOSDAQ,중견기업부,6140,1,10,0.16,6150,6170,6120,2254,13883710,65759086860,10709949,KSQ,ME005
014970,KR7014970008,삼륭물산,KOSDAQ,중견기업부,4435,1,10,0.23,4480,4480,4330,18091,79637155,65748875000,14825000,KSQ,ME005
205470,KR7205470008,휴마시스,KOSDAQ,중견기업부,2660,1,5,0.19,2660,2700,2620,6657,17700010,65635502660,24675001,KSQ,ME005
950220,KR8840140006,네오이뮨텍,KOSDAQ,기술성장기업부,1916,2,-39,-1.99,1955,1956,1915,93669,180480438,65549885440,34211840,KSQ,ME005
039610,KR7039610001,화성밸브,KOSDAQ,우량기업부,6290,1,230,3.8,6050,6530,5980,249281,1585069335,65481416000,10410400,KSQ,ME005
323350,KR7323350009,다원넥스뷰,KOSDAQ,기술성장기업부,8170,1,30,0.37,8140,8680,8130,34143,284884775,65448007240,8010772,KSQ,ME005
100030,KR7100030006,인지소프트,KOSDAQ,중견기업부,19910,2,-790,-3.82,20550,20600,19900,7465,150239450,65378745740,3283714,KSQ,ME005
222110,KR7222110009,팬젠,KOSDAQ,기술성장기업부,4835,1,115,2.44,4765,4850,4730,773,3711990,65342651015,13514509,KSQ,ME005
111710,KR7111710000,남화산업,KOSDAQ,중견기업부,3155,2,-10,-0.32,3200,3200,3140,13698,43200668,64955140000,20588000,KSQ,ME005
290660,KR7290660000,다이나믹솔루션,KOSDAQ,기술성장기업부,1507,2,-84,-5.28,1612,1612,1490,423761,644784586,64556697216,42837888,KSQ,ME005
424960,KR7424960003,스마트레이더시스템,KOSDAQ,기술성장기업부,3915,1,30,0.77,3930,3985,3905,2644,10414620,64539205650,16485110,KSQ,ME005
096250,KR7096250006,와이즈넛,KOSDAQ,기술성장기업부,5460,3,0,0.0,5510,5570,5340,19119,104007310,64509250260,11814881,KSQ,ME005
033130,KR7033130006,디지틀조선,KOSDAQ,중견기업부,1737,2,-14,-0.8,1785,1785,1710,14307,24766952,64469218779,37115267,KSQ,ME005
043650,KR7043650001,국순당,KOSDAQ,중견기업부,3600,2,-30,-0.83,3610,3620,3575,15948,57295515,64289894400,17858304,KSQ,ME005
041460,KR7041460007,한국전자인증,KOSDAQ,중견기업부,3380,2,-10,-0.29,3400,3420,3360,8479,28642800,64220000000,19000000,KSQ,ME005
008370,KR7008370009,원풍,KOSDAQ,우량기업부,5350,1,20,0.38,5330,5350,5300,7260,38612160,64200000000,12000000,KSQ,ME005
081150,KR7081150005,티플랙스,KOSDAQ,중견기업부,2645,1,55,2.12,2600,2720,2585,58828,155711499,64189923290,24268402,KSQ,ME005
299170,KR7299170001,더블유에스아이,KOSDAQ,중견기업부,1545,1,356,29.94,1220,1545,1210,3793354,5727617518,64134939960,41511288,KSQ,ME005
067920,KR7067920009,이글루,KOSDAQ,우량기업부,5830,2,-30,-0.51,5930,5930,5730,18652,108010510,64107373770,10996119,KSQ,ME005
092040,KR7092040005,아미코젠,KOSDAQ,기술성장기업부,904,1,16,1.8,890,912,890,143926,129608772,63872469848,70655387,KSQ,ME005
241790,KR7241790005,티이엠씨씨엔에스,KOSDAQ,우량기업부,6350,2,-30,-0.47,6410,6530,6290,89389,573836910,63516725900,10002634,KSQ,ME005
155650,KR7155650005,와이엠씨,KOSDAQ,우량기업부,3345,3,0,0.0,3345,3395,3285,68777,229851535,63469227510,18974358,KSQ,ME005
382480,KR7382480002,지아이텍,KOSDAQ,벤처기업부,1610,1,25,1.58,1586,1620,1582,34093,54449378,63364995400,39357140,KSQ,ME005
347860,KR7347860009,알체라,KOSDAQ,중견기업부,1501,1,41,2.81,1461,1537,1461,62610,93976455,63272624147,42153647,KSQ,ME005
082210,KR7082210006,옵트론텍,KOSDAQ,중견기업부,1808,2,-6,-0.33,1814,1847,1776,13435,24343789,63213700640,34963330,KSQ,ME005
054300,KR7054300009,팬스타엔터프라이즈,KOSDAQ,벤처기업부,1086,1,6,0.56,1087,1089,1062,103024,111094459,63173646270,58170945,KSQ,ME005
104040,KR7104040001,디에스엠,KOSDAQ,벤처기업부,2355,2,-75,-3.09,2435,2435,2305,23808,55886735,63145945575,26813565,KSQ,ME005
900300,HK0000312568,오가닉티코스메틱,KOSDAQ,외국기업(소속부없음),3040,1,20,0.66,3015,3100,2995,39917,121612871,62563494880,20580097,KSQ,ME005
214270,KR7214270001,FSN,KOSDAQ,중견기업부,1379,1,37,2.76,1320,1388,1320,31010,42609436,62402006044,45251636,KSQ,ME005
036000,KR7036000008,예림당,KOSDAQ,중견기업부,2705,2,-40,-1.46,2745,2745,2690,5995,16308790,62307719285,23034277,KSQ,ME005
065170,KR7065170003,비엘팜텍,KOSDAQ,투자주의환기종목(소속부없음),2230,1,20,0.9,2245,2260,2195,162479,360528889,62247758390,27913793,KSQ,ME005
291230,KR7291230001,컴투스엔,KOSDAQ,중견기업부,2590,1,55,2.17,2520,2605,2515,25100,64434580,62189088290,24011231,KSQ,ME005
463020,KR7463020008,뉴엔AI,KOSDAQ,기술성장기업부,6890,1,230,3.45,6850,7530,6850,183977,1312303085,61921808000,8987200,KSQ,ME005
005670,KR7005670005,푸드웰,KOSDAQ,우량기업부,6180,1,10,0.16,6150,6190,6150,422,2608520,61800000000,10000000,KSQ,ME005
241690,KR7241690007,유니테크노,KOSDAQ,우량기업부,2520,1,25,1.0,2570,2570,2500,3626,9137435,61666179120,24470706,KSQ,ME005
331740,KR7331740001,아우토크립트,KOSDAQ,기술성장기업부,6320,2,-70,-1.1,6330,6450,6270,13892,87843430,61626263120,9750991,KSQ,ME005
089790,KR7089790000,제이티,KOSDAQ,벤처기업부,5960,1,120,2.05,5980,6080,5730,78633,465351725,61480457480,10315513,KSQ,ME005
122350,KR7122350002,삼기,KOSDAQ,중견기업부,1602,1,53,3.42,1549,1637,1466,387286,611169059,61419763656,38339428,KSQ,ME005
457600,KR7457600005,벡트,KOSDAQ,벤처기업부,4470,1,50,1.13,4500,4545,4330,22532,100351460,61272525000,13707500,KSQ,ME005
010240,KR7010240000,흥국,KOSDAQ,우량기업부,5230,2,-40,-0.76,5260,5260,5210,6965,36401850,61222380000,11706000,KSQ,ME005
036090,KR7036090009,위지트,KOSDAQ,중견기업부,1438,1,2,0.14,1450,1530,1431,682007,1001694858,61187639132,42550514,KSQ,ME005
039420,KR7039420005,케이엘넷,KOSDAQ,중견기업부,2665,3,0,0.0,2680,2680,2655,1347,3588120,61153739010,22946994,KSQ,ME005
126880,KR7126880004,제이엔케이글로벌,KOSDAQ,우량기업부,2635,1,85,3.33,2560,2720,2550,99642,263880460,61048004105,23168123,KSQ,ME005
064240,KR7064240005,홈캐스트,KOSDAQ,벤처기업부,1759,2,-4,-0.23,1763,1785,1680,51250,87828320,61027187509,34694251,KSQ,ME005
065530,KR7065530008,와이어블,KOSDAQ,우량기업부,1271,2,-19,-1.47,1288,1295,1268,56705,72317782,60803062689,47838759,KSQ,ME005
352910,KR7352910004,오비고,KOSDAQ,기술성장기업부,4805,1,15,0.31,4800,4865,4800,3537,17086045,60724638610,12637802,KSQ,ME005
066670,KR7066670001,디티씨,KOSDAQ,중견기업부,3235,1,15,0.47,3210,3240,3210,9010,29086140,60468354730,18691918,KSQ,ME005
089850,KR7089850002,유비벨록스,KOSDAQ,우량기업부,4105,2,-5,-0.12,4110,4125,4090,1468,6042120,60467466895,14730199,KSQ,ME005
049480,KR7049480007,오픈베이스,KOSDAQ,우량기업부,1923,1,17,0.89,1924,1935,1912,23501,45158310,60425242509,31422383,KSQ,ME005
095270,KR7095270005,웨이브일렉트로,KOSDAQ,벤처기업부,4190,2,-30,-0.71,4265,4345,4155,17535,73886005,60220381140,14372406,KSQ,ME005
094850,KR7094850005,참좋은여행,KOSDAQ,우량기업부,4300,1,50,1.18,4305,4315,4270,8897,38267720,60200000000,14000000,KSQ,ME005
340810,KR7340810001,시선AI,KOSDAQ,기술성장기업부,4315,2,-335,-7.2,4610,4670,4270,211983,947656928,60192014830,13949482,KSQ,ME005
014470,KR7014470009,부방,KOSDAQ,벤처기업부,1054,1,20,1.93,1060,1060,1028,47959,49844648,60130320560,57049640,KSQ,ME005
060310,KR7060310000,3S,KOSDAQ,벤처기업부,1133,2,-13,-1.13,1147,1179,1126,36564,41496470,60115892320,53059040,KSQ,ME005
208370,KR7208370007,셀바스헬스케어,KOSDAQ,벤처기업부,2335,2,-10,-0.43,2320,2370,2305,20221,47088825,60104216940,25740564,KSQ,ME005
216050,KR7216050005,인크로스,KOSDAQ,중견기업부,4910,2,-20,-0.41,4910,4990,4875,4115,20241045,59895234020,12198622,KSQ,ME005
016250,KR7016250003,SGC E&C,KOSDAQ,중견기업부,11890,2,-10,-0.08,12200,12200,11800,566,6782700,59889763540,5036986,KSQ,ME005
365660,KR7365660000,레몬헬스케어,KOSDAQ,기술성장기업부,4440,2,-15,-0.34,4480,4510,4405,127115,564503094,59742681960,13455559,KSQ,ME005
010470,KR7010470003,오리콤,KOSDAQ,우량기업부,4965,1,65,1.33,4900,4980,4900,1191,5902515,59456123250,11975050,KSQ,ME005
950200,KR8840150005,소마젠,KOSDAQ,외국기업(소속부없음),3090,1,65,2.15,3145,3185,3065,51920,162780140,59439403770,19236053,KSQ,ME005
187420,KR7187420005,HLB제넥스,KOSDAQ,기술성장기업부,1815,1,5,0.28,1883,1883,1761,110932,198520250,59250578805,32644947,KSQ,ME005
037440,KR7037440005,희림,KOSDAQ,우량기업부,4245,1,95,2.29,4185,4285,4185,87051,369099740,59100906375,13922475,KSQ,ME005
050960,KR7050960004,수산아이앤티,KOSDAQ,벤처기업부,8750,1,150,1.74,8610,8780,8600,144,1241770,59071250000,6751000,KSQ,ME005
033320,KR7033320003,제이씨현시스템,KOSDAQ,벤처기업부,3090,2,-10,-0.32,3120,3170,3050,41272,127674567,59063594880,19114432,KSQ,ME005
448710,KR7448710004,코츠테크놀로지,KOSDAQ,벤처기업부,11150,2,-250,-2.19,11400,11400,11120,8135,91108680,58931005800,5285292,KSQ,ME005
460870,KR7460870009,에스엠씨지,KOSDAQ,벤처기업부,2930,2,-90,-2.98,3070,3070,2920,38270,113727509,58814780720,20073304,KSQ,ME005
033310,KR7033310004,엠투엔,KOSDAQ,중견기업부,1467,1,20,1.38,1460,1470,1436,19956,29048826,58639592952,39972456,KSQ,ME005
273640,KR7273640003,와이엠텍,KOSDAQ,벤처기업부,5340,1,100,1.91,5480,5480,5230,15031,79565020,58558440000,10966000,KSQ,ME005
191420,KR7191420009,테고사이언스,KOSDAQ,벤처기업부,7210,2,-50,-0.69,7360,7380,7160,1347,9764590,58464693140,8108834,KSQ,ME005
221800,KR7221800006,지구홀딩스,KOSDAQ,투자주의환기종목(소속부없음),3570,2,-50,-1.38,3625,3980,3525,18570,67315045,58258298070,16318851,KSQ,ME005
053620,KR7053620001,태양,KOSDAQ,우량기업부,6770,2,-50,-0.73,6860,6860,6770,1902,12960400,58222000000,8600000,KSQ,ME005
238090,KR7238090005,앤디포스,KOSDAQ,벤처기업부,1909,1,2,0.1,1887,1943,1804,9143,16929818,58206249960,30490440,KSQ,ME005
036120,KR7036120004,서울평가정보,KOSDAQ,중견기업부,1649,1,24,1.48,1620,1654,1620,38925,63916434,57954105000,35145000,KSQ,ME005
056360,KR7056360001,코위버,KOSDAQ,벤처기업부,5910,2,-30,-0.51,6090,6090,5790,37375,220840905,57899088000,9796800,KSQ,ME005
317530,KR7317530004,에피소드컴퍼니,KOSDAQ,기술성장기업부,3295,1,70,2.17,3225,3320,3190,3299,10649370,57645636190,17494882,KSQ,ME005
059270,KR7059270009,해성에어로보틱스,KOSDAQ,기술성장기업부,5160,2,-20,-0.39,5260,5260,5110,12799,66275480,57612942840,11165299,KSQ,ME005
045340,KR7045340007,토탈소프트,KOSDAQ,벤처기업부,6730,2,-50,-0.74,6690,6820,6370,10428,69097430,57595609200,8558040,KSQ,ME005
003310,KR7003310000,대주산업,KOSDAQ,우량기업부,1627,2,-4,-0.25,1640,1646,1625,51413,83870716,57583353450,35392350,KSQ,ME005
175140,KR7175140003,아고스,KOSDAQ,투자주의환기종목(소속부없음),2305,1,45,1.99,2330,2330,2240,9289,21257230,57496503165,24944253,KSQ,ME005
270520,KR7270520000,앱튼,KOSDAQ,투자주의환기종목(소속부없음),2475,2,-265,-9.67,2740,2755,2280,463590,1121587657,57318312150,23158914,KSQ,ME005
025550,KR7025550005,한국선재,KOSDAQ,중견기업부,2235,1,30,1.36,2205,2250,2205,15581,34744047,57023798940,25514004,KSQ,ME005
288180,KR7288180003,케이피항공산업,KOSDAQ,중견기업부,7710,1,140,1.85,7700,7730,7450,16221,123038090,57002050020,7393262,KSQ,ME005
315640,KR7315640003,딥노이드,KOSDAQ,기술성장기업부,1935,2,-13,-0.67,1969,1979,1910,65137,126025814,56835268920,29372232,KSQ,ME005
054930,KR7054930003,유신,KOSDAQ,우량기업부,18860,3,0,0.0,18600,19200,18500,24957,467461730,56580000000,3000000,KSQ,ME005
